"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"Small","2014 Spring","Stratum_1"," [counts*km2/km2]",11474820.4276582,1512058.99106997,0.131771908815705
"Medium","2014 Spring","Stratum_1"," [counts*km2/km2]",3483142.89664315,565838.888925129,0.162450667605527
"Large","2014 Spring","Stratum_1"," [counts*km2/km2]",255516.697622426,93895.0681608211,0.367471359149955
"Unknown","2014 Spring","Stratum_1"," [counts*km2/km2]",3678604.86487717,1211985.45043727,0.329468778234148
"Small","2014 Fall","Stratum_1"," [counts*km2/km2]",1016115.91874045,419562.829877639,0.412908431153914
"Medium","2014 Fall","Stratum_1"," [counts*km2/km2]",1636037.65919879,261807.51284757,0.160025358447913
"Large","2014 Fall","Stratum_1"," [counts*km2/km2]",249422.918914535,62495.9253698609,0.250562080027919
"Unknown","2014 Fall","Stratum_1"," [counts*km2/km2]",527718.108612806,286335.504452677,0.542591773485578
"Small","2015 Spring","Stratum_1"," [counts*km2/km2]",9045811.64972755,2132467.41736878,0.235740859962854
"Medium","2015 Spring","Stratum_1"," [counts*km2/km2]",3268922.17328019,409223.830227352,0.125186164899336
"Large","2015 Spring","Stratum_1"," [counts*km2/km2]",697403.954428023,122248.72602254,0.175291128256941
"Unknown","2015 Spring","Stratum_1"," [counts*km2/km2]",529250.658275181,350758.219354974,0.662744984575153
"Small","2015 Fall","Stratum_1"," [counts*km2/km2]",1348851.50929897,460570.635416836,0.341453920050996
"Medium","2015 Fall","Stratum_1"," [counts*km2/km2]",2478081.79509507,540840.136620532,0.218249509637265
"Large","2015 Fall","Stratum_1"," [counts*km2/km2]",203573.120898181,78351.750741147,0.384882593514569
"Unknown","2015 Fall","Stratum_1"," [counts*km2/km2]",680539.224011466,347957.092769672,0.511296161180285
"Small","2016 Spring","Stratum_1"," [counts*km2/km2]",4541511.20796014,1011808.46691702,0.222791141667463
"Medium","2016 Spring","Stratum_1"," [counts*km2/km2]",4971951.41264313,603685.614609389,0.121418244972041
"Large","2016 Spring","Stratum_1"," [counts*km2/km2]",533725.391800416,112129.918178544,0.210089158022435
"Unknown","2016 Spring","Stratum_1"," [counts*km2/km2]",453270.681956342,168813.814183472,0.372434884724645
"Small","2016 Fall","Stratum_1"," [counts*km2/km2]",634576.365239471,311311.926274049,0.490582289739973
"Medium","2016 Fall","Stratum_1"," [counts*km2/km2]",4154727.99539089,651013.909903839,0.156692305880445
"Large","2016 Fall","Stratum_1"," [counts*km2/km2]",693524.508113484,134547.14943962,0.194004895091037
"Unknown","2016 Fall","Stratum_1"," [counts*km2/km2]",2075911.00263641,866536.737529891,0.417424801173745
"Small","2017 Spring","Stratum_1"," [counts*km2/km2]",10592177.3167765,1629877.61745544,0.15387559787863
"Medium","2017 Spring","Stratum_1"," [counts*km2/km2]",6709555.45109962,730189.932655364,0.108828362471569
"Large","2017 Spring","Stratum_1"," [counts*km2/km2]",1021219.9567061,155196.143583915,0.151971318778858
"Unknown","2017 Spring","Stratum_1"," [counts*km2/km2]",4930349.76375233,1672479.15501094,0.339221198322868
"Small","2017 Fall","Stratum_1"," [counts*km2/km2]",1311955.23925508,456611.234369935,0.348038729300855
"Medium","2017 Fall","Stratum_1"," [counts*km2/km2]",2263871.12693123,416833.221542297,0.18412409460221
"Large","2017 Fall","Stratum_1"," [counts*km2/km2]",237781.507780722,70091.3091862609,0.294771909895103
"Unknown","2017 Fall","Stratum_1"," [counts*km2/km2]",1658787.09578574,698897.696056797,0.421330560041367
"Small","2018 Spring","Stratum_1"," [counts*km2/km2]",20401953.9322592,4100528.79401393,0.200987062691592
"Medium","2018 Spring","Stratum_1"," [counts*km2/km2]",2959534.99464699,455813.257139798,0.154015160477658
"Large","2018 Spring","Stratum_1"," [counts*km2/km2]",1490405.40463248,215509.475189172,0.144597888949762
"Unknown","2018 Spring","Stratum_1"," [counts*km2/km2]",746793.740896024,203677.315141498,0.27273570195851
"Small","2018 Fall","Stratum_1"," [counts*km2/km2]",1184062.35364442,394825.936044508,0.33345029071254
"Medium","2018 Fall","Stratum_1"," [counts*km2/km2]",1388073.76276642,308368.522312425,0.222155717213361
"Large","2018 Fall","Stratum_1"," [counts*km2/km2]",497960.655326875,124758.355679896,0.250538580398487
"Unknown","2018 Fall","Stratum_1"," [counts*km2/km2]",1050364.05103551,479351.113005562,0.456366640245342
"Small","2019 Spring","Stratum_1"," [counts*km2/km2]",25798302.5940403,3396701.51772521,0.131663759867282
"Medium","2019 Spring","Stratum_1"," [counts*km2/km2]",2100205.95032939,354829.879592956,0.168950040131686
"Large","2019 Spring","Stratum_1"," [counts*km2/km2]",430652.176612181,95747.9715096556,0.22233249176372
"Unknown","2019 Spring","Stratum_1"," [counts*km2/km2]",14011844.1738082,5171035.23468883,0.369047440903949
"Small","2019 Fall","Stratum_1"," [counts*km2/km2]",969802.512512078,266147.274726105,0.274434507327378
"Medium","2019 Fall","Stratum_1"," [counts*km2/km2]",1566049.12150187,266292.312533514,0.170040842830099
"Large","2019 Fall","Stratum_1"," [counts*km2/km2]",430444.67711376,91777.0606804986,0.213214532691836
"Unknown","2019 Fall","Stratum_1"," [counts*km2/km2]",1102993.78593956,448031.210008871,0.406195588515693
"Small","2020 Spring","Stratum_1"," [counts*km2/km2]",10424268.9613055,5195353.85017111,0.498390234313415
"Medium","2020 Spring","Stratum_1"," [counts*km2/km2]",3664997.19715082,883114.663820623,0.240959164854794
"Large","2020 Spring","Stratum_1"," [counts*km2/km2]",288960.738058515,88724.1422786261,0.307045666047058
"Unknown","2020 Spring","Stratum_1"," [counts*km2/km2]",9362765.04193519,4879503.24970633,0.521160493492185
"Small","2020 Fall","Stratum_1"," [counts*km2/km2]",114808.784235017,62553.9812533057,0.544853616124491
"Medium","2020 Fall","Stratum_1"," [counts*km2/km2]",266833.384523682,84873.5180012818,0.318076833424677
"Large","2020 Fall","Stratum_1"," [counts*km2/km2]",53798.5473778482,28619.5487308961,0.531976235898895
"Unknown","2020 Fall","Stratum_1"," [counts*km2/km2]",558926.139976239,358214.377614168,0.640897521145452
"Small","2021 Spring","Stratum_1"," [counts*km2/km2]",21258301.2558279,4372013.77199757,0.205661483454563
"Medium","2021 Spring","Stratum_1"," [counts*km2/km2]",1886748.30712635,304115.034605651,0.161184739616298
"Large","2021 Spring","Stratum_1"," [counts*km2/km2]",155507.216605857,40158.0546054959,0.258239170387052
"Unknown","2021 Spring","Stratum_1"," [counts*km2/km2]",3878720.0385916,968935.609899196,0.249808081083116
"Small","2021 Fall","Stratum_1"," [counts*km2/km2]",1460383.37407035,661473.088952481,0.452944823049332
"Medium","2021 Fall","Stratum_1"," [counts*km2/km2]",675765.84316292,217957.131165156,0.322533512710568
"Large","2021 Fall","Stratum_1"," [counts*km2/km2]",40100.222187627,24930.742167029,0.621710823705146
"Unknown","2021 Fall","Stratum_1"," [counts*km2/km2]",1375230.48386092,734866.927195405,0.534359102579148
