"INDEX_NAME","YEAR","SEASON","TOTAL_ABUNDANCE","TOTAL_ABUNDANCE_CV","Age-0","Age-1","Age-2","Age-3","Age-4","Age-5","Age-6","Age-7","Age-8","Age-9+","UNKNOWN","STOCK","SURVEY"
"MENH_WGOM_SPRING",2007,"SPRING",3.29046,0.602757,0.070535,1.304735,0.678474,0.698241,0.367904,0.121974,0.027384,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2008,"SPRING",7.252746,1.152217,0.563635,3.332254,0.409884,0.448216,0.384036,0.387281,NA,0.054768,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2009,"SPRING",3.283496,0.565673,NA,0.751055,0.0784,0.343429,0.846908,0.78604,0.13941,0.03423,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2010,"SPRING",3.859816,0.579482,0.024661,1.776965,0.269534,0.655151,0.525777,0.329119,0.086387,0.027384,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2011,"SPRING",0.907284,0.47712,NA,0.244261,0.013757,0.252373,0.14727,0.069488,0.016583,0.04564,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2012,"SPRING",1.014077,0.504459,NA,0.416899,0.090188,0.034383,0.219694,0.230092,NA,0.02282,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2013,"SPRING",0.431735,1.329367,NA,0.268673,NA,0.117707,NA,NA,0.024875,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2014,"SPRING",1.264925,0.458989,NA,0.630124,0.219826,0.237766,0.045672,NA,0.027514,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2015,"SPRING",0.354984,0.59223,NA,0.194593,0.137571,0.02282,NA,NA,NA,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2016,"SPRING",0.239113,0.849165,NA,0.09231,0.02282,0.023963,NA,0.038367,NA,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2017,"SPRING",1.370902,2.231772,NA,0.021213,0.2142,0.22111,0.665632,0.020729,0.020729,0.020729,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2018,"SPRING",0.257183,0.710793,NA,0.217072,NA,NA,NA,NA,0.01956,NA,NA,NA,0,"WGOM","MENH_WGOM"
