"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"2","2012","Stratum_1"," [counts*km^2]",84302.6776551651,12455.1618769336,0.147743372136774
"3","2012","Stratum_1"," [counts*km^2]",19006.3156466897,4272.69373912622,0.224803892482465
"1","2013","Stratum_1"," [counts*km^2]",3866.03922987431,1149.30191056924,0.297281492046993
"2","2013","Stratum_1"," [counts*km^2]",65323.2589477226,10524.2538457683,0.161110361229692
"3","2013","Stratum_1"," [counts*km^2]",12154.1518997604,3712.04740181041,0.305413938580413
"1","2014","Stratum_1"," [counts*km^2]",11106.9519568968,2661.14653037892,0.239592873067799
"2","2014","Stratum_1"," [counts*km^2]",103971.471356222,12113.8248281822,0.116511045483605
"3","2014","Stratum_1"," [counts*km^2]",19371.9258570622,3168.79577625143,0.163576703711996
"1","2015","Stratum_1"," [counts*km^2]",6711.30969043509,1839.91856799927,0.27415193946742
"2","2015","Stratum_1"," [counts*km^2]",155467.457326924,16519.6680728112,0.106258044975116
"3","2015","Stratum_1"," [counts*km^2]",27708.3935587017,4156.17077530367,0.149996814737693
"1","2016","Stratum_1"," [counts*km^2]",3035.82564230216,816.006106263881,0.268792151595728
"2","2016","Stratum_1"," [counts*km^2]",171068.535115616,15120.4572101693,0.0883883012147746
"3","2016","Stratum_1"," [counts*km^2]",36708.1583704405,4058.5700393251,0.110563161419542
"1","2017","Stratum_1"," [counts*km^2]",6003.87257741811,1834.94474277528,0.305626863181092
"2","2017","Stratum_1"," [counts*km^2]",125082.441367684,12017.1012017851,0.096073446203855
"3","2017","Stratum_1"," [counts*km^2]",42655.2481488561,4925.91680385457,0.115482080579261
"1","2018","Stratum_1"," [counts*km^2]",10442.7365843639,2617.88340068649,0.250689403063781
"2","2018","Stratum_1"," [counts*km^2]",85934.1644272768,10551.0087355594,0.122780139958054
"3","2018","Stratum_1"," [counts*km^2]",55501.3850614,7151.58310606825,0.12885413757074
"1","2019","Stratum_1"," [counts*km^2]",11139.0693133159,2674.60693158083,0.240110448759265
"2","2019","Stratum_1"," [counts*km^2]",58672.8097027326,7867.09201738942,0.134084119326282
"3","2019","Stratum_1"," [counts*km^2]",24496.3314317511,4039.40676306322,0.164898436907476
"1","2020","Stratum_1"," [counts*km^2]",24304.9793331937,12094.3931688824,0.497609687425853
"2","2020","Stratum_1"," [counts*km^2]",69789.4426873764,15929.2193904179,0.228246834722169
"3","2020","Stratum_1"," [counts*km^2]",18056.4428667909,5437.15024993508,0.301119677338828
"1","2021","Stratum_1"," [counts*km^2]",10560.609945958,3554.61948307812,0.336592251893426
"2","2021","Stratum_1"," [counts*km^2]",57698.6371016588,9262.90768468155,0.160539453789199
"3","2021","Stratum_1"," [counts*km^2]",9081.68018111474,2082.79624880581,0.229340409182979
"1","2022","Stratum_1"," [counts*km^2]",4323.49779198698,1847.42448310857,0.427298583691317
"2","2022","Stratum_1"," [counts*km^2]",67901.1752311553,16433.2303683448,0.242016876915626
"3","2022","Stratum_1"," [counts*km^2]",10538.5494096649,4288.97965898889,0.406980077832673
