"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"Ages [0-2)","2011 Fall","Stratum_1"," [counts*km2/km2]",97666.8861475125,22031.1249315023,0.225574151081538
"Ages [2-5)","2011 Fall","Stratum_1"," [counts*km2/km2]",180919.592461007,28122.3992618325,0.155441424995989
"Ages [5+]","2011 Fall","Stratum_1"," [counts*km2/km2]",52080.9030660424,8856.81059206004,0.170058698498929
"Unknown Ages","2011 Fall","Stratum_1"," [counts*km2/km2]",72620.3903600521,26143.2903805718,0.359999309435727
"Ages [0-2)","2012 Spring","Stratum_1"," [counts*km2/km2]",55960.5926349176,10299.5296420865,0.184049688488466
"Ages [2-5)","2012 Spring","Stratum_1"," [counts*km2/km2]",201538.084341451,31563.1918961307,0.156611550612218
"Ages [5+]","2012 Spring","Stratum_1"," [counts*km2/km2]",44972.4245345064,8476.21485361399,0.188475825827677
"Unknown Ages","2012 Spring","Stratum_1"," [counts*km2/km2]",82009.5484966934,19939.9711130328,0.243142066729423
"Ages [0-2)","2012 Fall","Stratum_1"," [counts*km2/km2]",20232.9696062238,6006.56105420963,0.296869968724807
"Ages [2-5)","2012 Fall","Stratum_1"," [counts*km2/km2]",106049.726004633,17244.3729662793,0.162606482976919
"Ages [5+]","2012 Fall","Stratum_1"," [counts*km2/km2]",15679.7993849353,4149.75700213221,0.264656256132918
"Unknown Ages","2012 Fall","Stratum_1"," [counts*km2/km2]",23004.1257266576,10253.0923864843,0.44570667489453
"Ages [0-2)","2013 Spring","Stratum_1"," [counts*km2/km2]",102712.206209922,22210.1895440348,0.216237099402206
"Ages [2-5)","2013 Spring","Stratum_1"," [counts*km2/km2]",232996.698407548,28372.9180513458,0.121773906004956
"Ages [5+]","2013 Spring","Stratum_1"," [counts*km2/km2]",17827.0943434824,3678.47852286439,0.206342012444067
"Unknown Ages","2013 Spring","Stratum_1"," [counts*km2/km2]",81438.5418765757,30389.1590035569,0.373154507722071
"Ages [0-2)","2013 Fall","Stratum_1"," [counts*km2/km2]",19417.8765728211,5850.1135957219,0.301274630816749
"Ages [2-5)","2013 Fall","Stratum_1"," [counts*km2/km2]",140277.519793675,32245.7123948295,0.229870847747077
"Ages [5+]","2013 Fall","Stratum_1"," [counts*km2/km2]",11550.7090563994,6533.27597670567,0.56561687640172
"Unknown Ages","2013 Fall","Stratum_1"," [counts*km2/km2]",31030.4569437129,20407.368348371,0.657656069499349
"Ages [0-2)","2014 Spring","Stratum_1"," [counts*km2/km2]",192496.427586633,24617.2591892535,0.127884239192826
"Ages [2-5)","2014 Spring","Stratum_1"," [counts*km2/km2]",226654.7770063,29134.5334066104,0.128541448768144
"Ages [5+]","2014 Spring","Stratum_1"," [counts*km2/km2]",20545.9241337934,5682.97337037631,0.276598576601824
"Unknown Ages","2014 Spring","Stratum_1"," [counts*km2/km2]",89097.3671493001,25948.563421798,0.291238273947154
"Ages [0-2)","2014 Fall","Stratum_1"," [counts*km2/km2]",33119.0257059054,8317.57322927573,0.251141845268492
"Ages [2-5)","2014 Fall","Stratum_1"," [counts*km2/km2]",151398.186398984,21321.0435568552,0.140827602126403
"Ages [5+]","2014 Fall","Stratum_1"," [counts*km2/km2]",18713.2505066455,3934.78920510647,0.210267542974917
"Unknown Ages","2014 Fall","Stratum_1"," [counts*km2/km2]",20249.0285674169,8989.29648314618,0.443937172255811
"Ages [0-2)","2015 Spring","Stratum_1"," [counts*km2/km2]",168755.714229545,28762.2174605397,0.170436998781664
"Ages [2-5)","2015 Spring","Stratum_1"," [counts*km2/km2]",246476.472818238,25481.4209110334,0.103382771668534
"Ages [5+]","2015 Spring","Stratum_1"," [counts*km2/km2]",40219.9633361573,6257.89111503001,0.155591666325669
"Unknown Ages","2015 Spring","Stratum_1"," [counts*km2/km2]",33006.4298694555,11398.0306609281,0.345327583322667
"Ages [0-2)","2015 Fall","Stratum_1"," [counts*km2/km2]",59138.9990676299,15006.5524675028,0.253750531867164
"Ages [2-5)","2015 Fall","Stratum_1"," [counts*km2/km2]",189465.010190522,29669.070566006,0.156593930120244
"Ages [5+]","2015 Fall","Stratum_1"," [counts*km2/km2]",26518.8313570251,6862.88540860052,0.258792905170102
"Unknown Ages","2015 Fall","Stratum_1"," [counts*km2/km2]",27740.536853885,13190.5595053421,0.475497629148976
"Ages [0-2)","2016 Spring","Stratum_1"," [counts*km2/km2]",108897.350580813,19175.5821707955,0.176088601499678
"Ages [2-5)","2016 Spring","Stratum_1"," [counts*km2/km2]",278791.116450873,29926.6296012114,0.107344272594442
"Ages [5+]","2016 Spring","Stratum_1"," [counts*km2/km2]",32049.8794449624,5512.31219065555,0.171991666930341
"Unknown Ages","2016 Spring","Stratum_1"," [counts*km2/km2]",20090.2892542733,6933.39605487461,0.345111808352877
"Ages [0-2)","2016 Fall","Stratum_1"," [counts*km2/km2]",25586.1745483247,6900.51587587252,0.269697053103405
"Ages [2-5)","2016 Fall","Stratum_1"," [counts*km2/km2]",274929.123492688,34264.5411365418,0.12463045275541
"Ages [5+]","2016 Fall","Stratum_1"," [counts*km2/km2]",44624.1981496742,7142.39629997617,0.160056574597035
"Unknown Ages","2016 Fall","Stratum_1"," [counts*km2/km2]",100693.970062885,29195.8212766277,0.28994607381549
"Ages [0-2)","2017 Spring","Stratum_1"," [counts*km2/km2]",192435.119639067,25443.5896885269,0.132219055109323
"Ages [2-5)","2017 Spring","Stratum_1"," [counts*km2/km2]",332870.096692369,32005.0200956493,0.0961486790603109
"Ages [5+]","2017 Spring","Stratum_1"," [counts*km2/km2]",55111.6461650934,7589.66143838488,0.137714293919822
"Unknown Ages","2017 Spring","Stratum_1"," [counts*km2/km2]",202052.147998028,59852.4896545016,0.296222981282465
"Ages [0-2)","2017 Fall","Stratum_1"," [counts*km2/km2]",38955.9018669116,11394.0581091574,0.292486056364035
"Ages [2-5)","2017 Fall","Stratum_1"," [counts*km2/km2]",170474.829751736,24825.1220047237,0.145623386401832
"Ages [5+]","2017 Fall","Stratum_1"," [counts*km2/km2]",24999.149485894,5694.13913053446,0.227773314198047
"Unknown Ages","2017 Fall","Stratum_1"," [counts*km2/km2]",93291.2299523949,28510.4243330211,0.305606693657803
"Ages [0-2)","2018 Spring","Stratum_1"," [counts*km2/km2]",366770.641991676,75138.0384264002,0.204863829935727
"Ages [2-5)","2018 Spring","Stratum_1"," [counts*km2/km2]",199770.08296116,26332.2103172118,0.131812581378021
"Ages [5+]","2018 Spring","Stratum_1"," [counts*km2/km2]",85969.5611937107,10957.0981488678,0.127453228755916
"Unknown Ages","2018 Spring","Stratum_1"," [counts*km2/km2]",39854.4722970464,9335.18056136307,0.234231694043905
"Ages [0-2)","2018 Fall","Stratum_1"," [counts*km2/km2]",37570.3741095677,10616.7217312035,0.282582273475416
"Ages [2-5)","2018 Fall","Stratum_1"," [counts*km2/km2]",118600.61680996,20888.8544077105,0.176127704640709
"Ages [5+]","2018 Fall","Stratum_1"," [counts*km2/km2]",52872.4232436658,10458.2897274643,0.19780235301996
"Unknown Ages","2018 Fall","Stratum_1"," [counts*km2/km2]",44591.4376765327,16639.0173738782,0.373143774699035
"Ages [0-2)","2019 Spring","Stratum_1"," [counts*km2/km2]",490510.77079809,57457.3219961784,0.117137737674326
"Ages [2-5)","2019 Spring","Stratum_1"," [counts*km2/km2]",117722.427207474,17055.1592332522,0.144876041361212
"Ages [5+]","2019 Spring","Stratum_1"," [counts*km2/km2]",25899.1343988973,5234.83193619195,0.202123818331737
"Unknown Ages","2019 Spring","Stratum_1"," [counts*km2/km2]",391433.547577894,120737.456488403,0.308449434739306
"Ages [0-2)","2019 Fall","Stratum_1"," [counts*km2/km2]",28357.0773981579,6691.09918014724,0.235958702168013
"Ages [2-5)","2019 Fall","Stratum_1"," [counts*km2/km2]",106650.585509601,15883.1979299345,0.148927433019153
"Ages [5+]","2019 Fall","Stratum_1"," [counts*km2/km2]",30970.2141450208,5699.28801667941,0.184024817845688
"Unknown Ages","2019 Fall","Stratum_1"," [counts*km2/km2]",60370.7914961038,18384.9388201652,0.304533672071397
"Ages [0-2)","2020 Spring","Stratum_1"," [counts*km2/km2]",604999.027541183,274875.224492032,0.454339944328789
"Ages [2-5)","2020 Spring","Stratum_1"," [counts*km2/km2]",188459.980606644,52383.6695021034,0.277956462340083
"Ages [5+]","2020 Spring","Stratum_1"," [counts*km2/km2]",14242.7949588944,4795.42470435272,0.336691268686562
"Unknown Ages","2020 Spring","Stratum_1"," [counts*km2/km2]",481462.62694229,243243.713374089,0.50521826568118
"Ages [0-2)","2020 Fall","Stratum_1"," [counts*km2/km2]",11367.25853352,4959.96037781028,0.43633743027699
"Ages [2-5)","2020 Fall","Stratum_1"," [counts*km2/km2]",77907.0976331774,21399.0849436191,0.274674395449512
"Ages [5+]","2020 Fall","Stratum_1"," [counts*km2/km2]",20389.4732324817,9090.26735045571,0.445831397741772
"Unknown Ages","2020 Fall","Stratum_1"," [counts*km2/km2]",73972.1286303145,39905.034298585,0.539460402687825
"Ages [0-2)","2021 Spring","Stratum_1"," [counts*km2/km2]",423965.211345436,68551.7622240408,0.161691951107249
"Ages [2-5)","2021 Spring","Stratum_1"," [counts*km2/km2]",105944.037565867,15061.5422823916,0.142165077227943
"Ages [5+]","2021 Spring","Stratum_1"," [counts*km2/km2]",8881.00660551366,2219.0131760352,0.249860547863747
"Unknown Ages","2021 Spring","Stratum_1"," [counts*km2/km2]",168113.979048272,34831.4079001507,0.207189242068616
"Ages [0-2)","2021 Fall","Stratum_1"," [counts*km2/km2]",52486.5995576489,19552.2195102917,0.372518312770795
"Ages [2-5)","2021 Fall","Stratum_1"," [counts*km2/km2]",59642.2694800924,14125.7000742698,0.236840418672948
"Ages [5+]","2021 Fall","Stratum_1"," [counts*km2/km2]",5330.49830788635,2657.15493662758,0.49848152708282
"Unknown Ages","2021 Fall","Stratum_1"," [counts*km2/km2]",86872.7854124782,34996.8361834444,0.40285154916211
